gradient_descent_sst best cost ci,gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst success fraction ci,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost ci,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst success fraction ci,policy_guided_gradient_descent_sst time,policy_guided_sst best cost ci,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst success fraction ci,policy_guided_sst time,rl best cost ci,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl success fraction ci,rl time,stable_sparse_rrt best cost ci,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt success fraction ci,stable_sparse_rrt time
"(33.51424011211891, 54.998983329212024, 44.25661172066547)",inf,44.25661172066547,20.77140544359105,18.60633341978804,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.200000000000003,"(25.03519755966099, 39.755823053312504, 32.39551030648675)",inf,32.39551030648675,3.0,18.02901057702597,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.200000000000003,"(24.742793241460674, 40.54720251127016, 32.644997876365416)",inf,32.644997876365416,5.0,19.755511587261857,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.200000000000003,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.200000000000003,"(43.81414218568297, 61.399140651317325, 52.606641418500146)",inf,52.606641418500146,15.0,19.660625976693964,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.200000000000003
"(33.50449492481415, 54.991339719418974, 44.247917322116564)",inf,44.247917322116564,20.77020574134506,18.608153439301205,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.300000000000004,"(25.028249781229896, 39.74512832205507, 32.386689051642485)",inf,32.386689051642485,3.0,18.024421515768566,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.300000000000004,"(24.73757111806335, 40.542497412474326, 32.64003426526884)",inf,32.64003426526884,5.0,19.756157868013716,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.300000000000004,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.300000000000004,"(43.8111043619303, 61.39789587297633, 52.60450011745331)",inf,52.60450011745331,15.0,19.66263066240759,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.300000000000004
"(33.494738269064214, 54.98370757807112, 44.23922292356767)",inf,44.23922292356767,20.76900603909907,18.60999332274411,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.400000000000006,"(25.021270130310587, 39.73446546328585, 32.37786779679822)",inf,32.37786779679822,3.0,18.019910525844118,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.400000000000006,"(24.732341263829714, 40.5378000445148, 32.63507065417226)",inf,32.63507065417226,5.0,19.756823475856365,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.400000000000006,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.400000000000006,"(43.80806550791068, 61.396652124902246, 52.602358816406465)",inf,52.602358816406465,15.0,19.6646376518681,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.400000000000006
"(33.48497014827026, 54.97608690176728, 44.23052852501877)",inf,44.23052852501877,20.767806336853084,18.611853064225773,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.500000000000007,"(25.01425858296091, 39.723834500947, 32.369046541953956)",inf,32.369046541953956,3.0,18.01547766589869,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.500000000000007,"(24.727103679541095, 40.533110406610284, 32.63010704307569)",inf,32.63010704307569,5.0,19.757508408836486,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.500000000000007,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.500000000000007,"(43.80502562393957, 61.39540940677969, 52.60021751535963)",inf,52.60021751535963,15.0,19.666646944370207,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.500000000000007
"(33.475190565868765, 54.968477687070965, 44.221834126469865)",inf,44.221834126469865,20.766606634607097,18.61373265779401,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.60000000000001,"(25.00721511563002, 39.71323545858938, 32.3602252871097)",inf,32.3602252871097,3.0,18.01112299361985,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.60000000000001,"(24.721858366001378, 40.52842849795683, 32.625143431979104)",inf,32.625143431979104,5.0,19.75821266494432,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.60000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.60000000000001,"(43.80198471033259, 61.39416771829299, 52.59807621431279)",inf,52.59807621431279,15.0,19.66865853920809,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.60000000000001
"(33.465399525331534, 54.9608799305104, 44.21313972792097)",inf,44.21313972792097,20.765406932361106,18.615632097435512,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.70000000000001,"(25.000139705159874, 39.702668359370996, 32.351404032265435)",inf,32.351404032265435,3.0,18.006846565732957,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.70000000000001,"(24.716605324037054, 40.52375431772801, 32.620179820882534)",inf,32.620179820882534,5.0,19.758936242113695,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.70000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.70000000000001,"(43.79894276740563, 61.39292705912626, 52.59593491326594)",inf,52.59593491326594,15.0,19.670672435675407,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.70000000000001
"(33.45559703016559, 54.95329362857855, 44.20444532937207)",inf,44.20444532937207,20.76420723011512,18.617551377075937,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.80000000000001,"(24.99303232878673, 39.69213322605561, 32.34258277742117)",inf,32.34258277742117,3.0,18.002648437997568,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.80000000000001,"(24.711344554497124, 40.51908786507477, 32.61521620978595)",inf,32.61521620978595,5.0,19.75967913822206,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.80000000000001,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.80000000000001,"(43.79589979547482, 61.3916874289634, 52.59379361221911)",inf,52.59379361221911,15.0,19.672688633065317,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.80000000000001
"(33.445783083913106, 54.94571877773321, 44.19575093082316)",inf,44.19575093082316,20.76300752786913,18.619490490580024,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",19.900000000000013,"(24.985892964142618, 39.68163008101121, 32.333761522576914)",inf,32.333761522576914,3.0,17.998528665203825,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",19.900000000000013,"(24.706076058253156, 40.51442913912558, 32.61025259868937)",inf,32.61025259868937,5.0,19.760441351090535,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",19.900000000000013,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.900000000000013,"(43.79285579485648, 61.39044882748806, 52.59165231117227)",inf,52.59165231117227,15.0,19.674707130670438,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",19.900000000000013
"(33.43595769015144, 54.93815537439711, 44.187056532274276)",inf,44.187056532274276,20.761807825623144,18.621449431751675,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.000000000000014,"(24.978721589256722, 39.67115894620858, 32.32494026773265)",inf,32.32494026773265,3.0,17.994487301168974,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",20.000000000000014,"(24.700799836199234, 40.509778138986356, 32.60528898759279)",inf,32.60528898759279,5.0,19.7612228784839,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.000000000000014,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.000000000000014,"(43.789810765867216, 61.38921125438365, 52.589511010125435)",inf,52.589511010125435,15.0,19.676727927782885,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.000000000000014
"(33.42612085249293, 54.9306034149578, 44.178362133725365)",inf,44.178362133725365,20.760608123377153,18.623428194334057,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.100000000000016,"(24.971518182556864, 39.66071984321992, 32.31611901288839)",inf,32.31611901288839,3.0,17.99052439873389,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",20.100000000000016,"(24.695515889251947, 40.50513486374048, 32.600325376496215)",inf,32.600325376496215,5.0,19.76202371811067,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.100000000000016,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.100000000000016,"(43.78676470882382, 61.387974709333385, 52.5873697090786)",inf,52.5873697090786,15.0,19.678751023694254,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.100000000000016
"(33.41627257458501, 54.92306289576793, 44.16966773517647)",inf,44.16966773517647,20.759408421131166,18.625426772009693,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.200000000000017,"(24.964282722870827, 39.650312793217445, 32.307297758044136)",inf,32.307297758044136,3.0,17.986640009759675,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",20.200000000000017,"(24.690224218350398, 40.50049931244888, 32.59536176539964)",inf,32.59536176539964,5.0,19.7628438676231,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.200000000000017,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.200000000000017,"(43.78371762404331, 61.386739192020194, 52.58522840803175)",inf,52.58522840803175,15.0,19.680776417695622,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.200000000000017
"(33.40641286011001, 54.91553381314513, 44.16097333662757)",inf,44.16097333662757,20.75820871888518,18.627445158400576,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.30000000000002,"(24.957015189427754, 39.63993781697199, 32.29847650319987)",inf,32.29847650319987,3.0,17.982834185124315,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",20.30000000000002,"(24.68492482445616, 40.49587148414996, 32.59039815430306)",inf,32.59039815430306,5.0,19.763683324617244,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.30000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.30000000000002,"(43.78066951184299, 61.38550470212682, 52.583087106984905)",inf,52.583087106984905,15.0,19.682804109077562,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.30000000000002
"(33.35547974625739, 54.87258716883031, 44.11403345754385)",inf,44.11403345754385,20.75700901663919,18.634361643906853,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.40000000000002,"(24.94971556185949, 39.629594934851724, 32.28965524835561)",inf,32.28965524835561,3.0,17.979106974719407,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",20.40000000000002,"(24.679617708553295, 40.49125137785967, 32.58543454320648)",inf,32.58543454320648,5.0,19.764542086632964,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.40000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.40000000000002,"(43.77762037254034, 61.3842712393358, 52.58094580593807)",inf,52.58094580593807,15.0,19.68483409713013,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.40000000000002
"(33.13565391763669, 54.69822687438686, 43.916940396011775)",inf,43.916940396011775,20.7558093143932,18.673735951500984,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.50000000000002,"(24.942383820201897, 39.61928416682079, 32.280833993511344)",inf,32.280833993511344,3.0,17.975458427446924,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",20.50000000000002,"(24.67430287164831, 40.4866389925715, 32.580470932109904)",inf,32.580470932109904,5.0,19.765420151153982,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.50000000000002,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.50000000000002,"(43.77457020645309, 61.383038803329384, 52.57880450489124)",inf,52.57880450489124,15.0,19.686866381142863,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.50000000000002
"(32.90313015409152, 54.5365645148679, 43.71984733447971)",inf,43.71984733447971,20.754609612147213,18.735103727535506,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.600000000000023,"(24.935019944896126, 39.60900553243803, 32.27201273866708)",inf,32.27201273866708,3.0,17.971888591216043,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",20.600000000000023,"(24.668980314770156, 40.48203432725649, 32.575507321013326)",inf,32.575507321013326,5.0,19.766317515607923,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.600000000000023,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.600000000000023,"(43.771519013899194, 61.3818073937896, 52.5766632038444)",inf,52.5766632038444,15.0,19.6889009604048,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.600000000000023
"(32.65803268177145, 54.387475864123836, 43.522754272947644)",inf,43.522754272947644,20.753409909901226,18.81824980600774,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.700000000000024,"(24.92762391678992, 39.598759050855726, 32.26319148382282)",inf,32.26319148382282,3.0,17.96839751294005,0.26,"[0.15426716138634763, 0.39260792847994597, 0.26]",20.700000000000024,"(24.66365003897021, 40.47743738086327, 32.57054370991674)",inf,32.57054370991674,5.0,19.76723417736633,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.700000000000024,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.700000000000024,"(43.76846679519683, 61.3805770103983, 52.574521902797564)",inf,52.574521902797564,15.0,19.69093783420447,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.700000000000024
"(32.40052724388048, 54.25079517895066, 43.32566121141557)",inf,43.32566121141557,20.75221020765524,18.922887111267322,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.800000000000026,"(24.920195717138807, 39.588544740818314, 32.25437022897856)",inf,32.25437022897856,3.0,17.964985238533295,0.26,"[0.15426716138634763, 0.39260792847994597, 0.26]",20.800000000000026,"(24.658312045322276, 40.47284815231805, 32.56558009882016)",inf,32.56558009882016,5.0,19.768170133744718,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.800000000000026,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.800000000000026,"(43.76541355066439, 61.37934765283704, 52.572380601750716)",inf,52.572380601750716,15.0,19.692977001829888,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.800000000000026
"(32.130818315259994, 54.12631798450702, 43.128568149883506)",inf,43.128568149883506,20.751010505409248,19.048661482500144,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",20.900000000000027,"(24.912735327607383, 39.578362620661224, 32.2455489741343)",inf,32.2455489741343,3.0,17.9616518129082,0.26,"[0.15426716138634763, 0.39260792847994597, 0.26]",20.900000000000027,"(24.65296633492254, 40.46826664052463, 32.560616487723586)",inf,32.560616487723586,5.0,19.76912538200262,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",20.900000000000027,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.900000000000027,"(43.762359280620544, 61.37811932078722, 52.57023930070388)",inf,52.57023930070388,15.0,19.695018462568562,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",20.900000000000027
"(31.849145779813107, 54.013804396889775, 42.93147508835144)",inf,42.93147508835144,20.74981080316326,19.195157428598055,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",21.00000000000003,"(24.905242730270444, 39.56821270830963, 32.23672771929004)",inf,32.23672771929004,3.0,17.958397279972335,0.26,"[0.15426716138634763, 0.39260792847994597, 0.26]",21.00000000000003,"(24.647612908889567, 40.46369284436445, 32.55565287662701)",inf,32.55565287662701,5.0,19.770099919343604,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",21.00000000000003,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.00000000000003,"(43.75930398538412, 61.37689201392996, 52.56809799965704)",inf,52.56809799965704,15.0,19.697062215707504,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.00000000000003
"(31.555781191188494, 53.91298286245027, 42.73438202681938)",inf,42.73438202681938,20.748611100917273,19.361904604844607,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",21.10000000000003,"(24.8977179076142, 39.558095021277346, 32.22790646444577)",inf,32.22790646444577,3.0,17.955221682625567,0.26,"[0.15426716138634763, 0.39260792847994597, 0.26]",21.10000000000003,"(24.642251768364293, 40.45912676269656, 32.55068926553043)",inf,32.55068926553043,5.0,19.77109374291534,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",21.10000000000003,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.10000000000003,"(43.756247665274216, 61.37566573194617, 52.565956698610194)",inf,52.565956698610194,15.0,19.699108260533208,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.10000000000003
"(31.25102374408144, 53.82355418649318, 42.53728896528731)",inf,42.53728896528731,20.747411398671286,19.54838479082616,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",21.20000000000003,"(24.890160842537398, 39.548009576665635, 32.219085209601516)",inf,32.219085209601516,3.0,17.95212506275725,0.26,"[0.15426716138634763, 0.39260792847994597, 0.26]",21.20000000000003,"(24.636882914510004, 40.4545683943577, 32.54572565443385)",inf,32.54572565443385,5.0,19.772106849809617,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",21.20000000000003,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.20000000000003,"(43.75319032061016, 61.37444047451656, 52.56381539756336)",inf,52.56381539756336,15.0,19.70115659633167,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.20000000000003
"(30.935196083238438, 53.74519572427205, 42.340195903755244)",inf,42.340195903755244,20.563197174353895,19.75403914944904,0.08,"[0.027607090992212306, 0.1790661496180137, 0.08]",21.300000000000033,"(24.882571518352435, 39.53795639116208, 32.21026395475726)",inf,32.21026395475726,3.0,17.949107461243493,0.28,"[0.1704282853605534, 0.4142126798496517, 0.28]",21.300000000000033,"(24.63150634851231, 40.45001773816224, 32.540762043337274)",inf,32.540762043337274,5.0,19.773139237062413,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",21.300000000000033,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.300000000000033,"(43.75013195171146, 61.373216241321565, 52.56167409651651)",inf,52.56167409651651,15.0,19.703207222388397,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",21.300000000000033
